mask_of_subjects_face,order_id,line_item_id,mask_quality,subject_class,number_of_heads
/refined_masks/mask_images3/mask_images2/149035-27383-1540712183-27-spud.npy,27383,149035,bad,dog,1
/refined_masks/mask_images3/mask_images2/149036-27384-1540711760-86-ec70fd86-3e92-465a-9e9e-0e752ca1dec2.npy,27384,149036,good,dog,1
/refined_masks/mask_images3/mask_images2/149039-27387-1540712661-15-812f5ea0-d762-4ed6-86cd-9d7d5792775f.npy,27387,149039,good,dog,1
/refined_masks/mask_images3/mask_images2/149041-27389-1540713005-55-cae46ae6-f585-4862-a788-f4033c3c4cf4.npy,27389,149041,bad,dog,1
/refined_masks/mask_images3/mask_images2/149041-27390-1540713171-42-e16d9cff-9c60-4c14-b94a-ef85023835e3.npy,27390,149041,okay,dog,1
/refined_masks/mask_images3/mask_images2/149041-27391-1540713377-38-d6967683-f122-46f5-b9d7-e871921179db.npy,27391,149041,bad,dog,1
/refined_masks/mask_images3/mask_images2/149041-27392-1540713421-22-787db64e-fc2f-45cb-a813-03160aaa84fb.npy,27392,149041,good,cat,1
/refined_masks/mask_images3/mask_images2/149044-27395-1540714154-69-616dfba8-481c-4a37-81a0-d7fe5638fa87.npy,27395,149044,bad,dog,1
/refined_masks/mask_images3/mask_images2/149045-27397-1540714404-40-pedro.npy,27397,149045,good,dog,1
/refined_masks/mask_images3/mask_images2/149045-27398-1540714577-19-side-eye-2.npy,27398,149045,good,human,1
/refined_masks/mask_images3/mask_images2/149046-27399-1540716500-78-2a2acd69-b57f-4f9e-afd7-d4ebdc6ab1b1.npy,27399,149046,good,dog,1
/refined_masks/mask_images3/mask_images2/149046-27400-1540716871-36-637f683c-4b9f-4b01-a13d-7be808b7093a.npy,27400,149046,bad,dog,1
/refined_masks/mask_images3/mask_images2/149050-27404-1540717286-44-12745813-10153301747251811-2379494888567343265-n.npy,27404,149050,bad,dog,1
/refined_masks/mask_images3/mask_images2/149053-27408-1540718343-36-marcus-sock.npy,27408,149053,good,human,1
/refined_masks/mask_images3/mask_images2/149054-27411-1540718423-39-15407184059746908109538166177476.npy,27411,149054,good,cat,1
/refined_masks/mask_images3/mask_images2/149054-27412-1540718508-31-15407184933207481830548027138955.npy,27412,149054,good,cat,1
/refined_masks/mask_images3/mask_images2/149055-27413-1540719008-16-29f5dd5f-c85a-4370-ae64-1ef952f38054.npy,27413,149055,bad,dog,1
/refined_masks/mask_images3/mask_images2/149056-27414-1540719585-10-7483f7eb-6a87-4bc2-b700-3e5035f32c72.npy,27414,149056,good,dog,1
/refined_masks/mask_images3/mask_images2/149057-27417-1540720396-12-img-20181027-wa0019.npy,27417,149057,good,human,1
/refined_masks/mask_images3/mask_images2/149059-27419-1540720859-27-dsc-0370.npy,27419,149059,good,dog,1
/refined_masks/mask_images3/mask_images2/149061-27421-1540721921-39-8a1250cb-dc1d-41fb-8826-e45cd03c628a.npy,27421,149061,bad,dog,1
/refined_masks/mask_images3/mask_images2/149065-27423-1540721395-87-86a37300-c084-4da8-8b15-a3c98a877f75.npy,27423,149065,bad,dog,1
/refined_masks/mask_images3/mask_images2/149065-27424-1540721584-87-8688ddfe-ee72-4268-95e0-311e48b72716.npy,27424,149065,good,cat,1
/refined_masks/mask_images3/mask_images2/149066-27425-1540722790-78-dang.npy,27425,149066,good,human,1
/refined_masks/mask_images3/mask_images2/149066-27429-1540722822-74-lien.npy,27429,149066,bad,human,1
/refined_masks/mask_images3/mask_images2/149066-27430-1540722830-74-luke.npy,27430,149066,good,human,1
/refined_masks/mask_images3/mask_images2/149066-27432-1540722843-18-thanh.npy,27432,149066,okay,human,1
/refined_masks/mask_images3/mask_images2/149066-27433-1540722859-65-thien.npy,27433,149066,okay,human,1
/refined_masks/mask_images3/mask_images2/149066-27434-1540722872-87-tuyet.npy,27434,149066,good,human,1
/refined_masks/mask_images3/mask_images2/149067-27437-1540723608-12-a135b0db-0fa9-4cbe-8170-5771ddd59cc2.npy,27437,149067,good,dog,1
/refined_masks/mask_images3/mask_images2/149072-27441-1540725190-73-43ea3f97-d87d-4def-b331-7f8f6e66b090.npy,27441,149072,good,dog,1
/refined_masks/mask_images3/mask_images2/149074-27443-1540725386-51-2bbd75ee-8a81-4f58-bca1-32ff48516d25.npy,27443,149074,good,dog,1
/refined_masks/mask_images3/mask_images2/149074-27444-1540725494-40-59dc267a-056c-4757-8526-78fe0fab9996.npy,27444,149074,good,dog,1
/refined_masks/mask_images3/mask_images2/149074-27445-1540725536-11-20d410fe-dd63-4177-8696-d154db0bab95.npy,27445,149074,good,dog,1
/refined_masks/mask_images3/mask_images2/149077-27448-1540726343-82-cb0e1f26-87f4-4c0d-94ad-e129df5db02e.npy,27448,149077,good,dog,1
/refined_masks/mask_images3/mask_images2/149085-27459-1540726299-69-fb-img-1540726274946.npy,27459,149085,good,human,1
/refined_masks/mask_images3/mask_images2/149086-27460-1540727932-26-017c0b0247db55a2e02a5fb910f04ee6881ae969b4.npy,27460,149086,good,dog,1
/refined_masks/mask_images3/mask_images2/149089-27463-1540728203-69-20180509-203626.npy,27463,149089,good,cat,1
/refined_masks/mask_images3/mask_images2/149090-27464-1540729180-86-chief-2-email-2.npy,27464,149090,good,dog,1
/refined_masks/mask_images3/mask_images2/149090-27465-1540729240-48-chief-2-email-2.npy,27465,149090,good,dog,1
/refined_masks/mask_images3/mask_images2/149093-27468-1540729169-31-marlee.npy,27468,149093,bad,dog,1
/refined_masks/mask_images3/mask_images2/149093-27469-1540729576-33-marlee-2.npy,27469,149093,bad,dog,1
/refined_masks/mask_images3/mask_images2/149094-27470-1540729813-23-88cca0c3-edde-4c2d-b745-542519861000.npy,27470,149094,bad,dog,1
/refined_masks/mask_images3/mask_images2/149096-27472-1540730889-57-screen-shot-2018-10-28-at-84739-pm.npy,27472,149096,good,dog,1
/refined_masks/mask_images3/mask_images2/149097-27473-1540730866-36-d939892a-9442-414c-94d3-f3b54ddb2dd8.npy,27473,149097,bad,dog,1
/refined_masks/mask_images3/mask_images2/149097-27474-1540731029-75-ff970945-5ecc-46cc-b967-faf3a80e079e.npy,27474,149097,good,dog,1
/refined_masks/mask_images3/mask_images2/149097-27475-1540731291-33-26639f41-9e78-4ba2-bf07-2e425aac1d82.npy,27475,149097,good,dog,1
/refined_masks/mask_images3/mask_images2/149098-27476-1540730975-67-img-6101.npy,27476,149098,good,dog,2
/refined_masks/mask_images3/mask_images2/149099-27477-1540730966-13-91c16cd7-d886-4469-a713-bd860ca4fe02.npy,27477,149099,good,dog,1
/refined_masks/mask_images3/mask_images2/149099-27478-1540731075-24-8d97dc5a-a702-4565-b185-f3ae35b9048e.npy,27478,149099,good,dog,1
/refined_masks/mask_images3/mask_images2/149100-27479-1540731347-34-589dcc94-c4e6-4773-91b7-61cb2e883af4.npy,27479,149100,good,human,1
/refined_masks/mask_images3/mask_images2/149102-27481-1540732494-34-img-4754.npy,27481,149102,good,human,1
/refined_masks/mask_images3/mask_images2/149103-27486-1540732760-59-20180525-070129.npy,27486,149103,okay,cat,1
/refined_masks/mask_images3/mask_images2/149104-27482-1540732536-25-img-1369.npy,27482,149104,good,dog,1
/refined_masks/mask_images3/mask_images2/149106-27487-1540732985-39-007b5062-675f-41f8-9edb-2c563e7855b1.npy,27487,149106,good,dog,1
/refined_masks/mask_images3/mask_images2/149108-27489-1540733387-93-0e4be66a-a3c2-4a69-9669-8c82d2cb0e01.npy,27489,149108,good,dog,1
/refined_masks/mask_images3/mask_images2/149109-27490-1540733644-6-34b9dad2-57d9-4787-8c45-1fefdd9d6183.npy,27490,149109,good,dog,1
/refined_masks/mask_images3/mask_images2/149110-27491-1540733588-39-fb-img-1540733428678.npy,27491,149110,good,human,1
/refined_masks/mask_images3/mask_images2/149115-27496-1540733731-46-10c3717d-182a-4ae3-8c99-bfd8ce436fd0.npy,27496,149115,good,dog,1
/refined_masks/mask_images3/mask_images2/149115-27497-1540734147-64-979c33a9-feed-4478-9e09-e0299b93909b.npy,27497,149115,bad,dog,1
/refined_masks/mask_images3/mask_images2/149118-27501-1540679850-33-4e09659d-d3b0-4674-b13a-d5ef0b65625d.npy,27501,149118,good,cat,1
/refined_masks/mask_images3/mask_images2/149120-27503-1540734841-21-874be9af-a850-47bf-a1ff-d288aaabdb42.npy,27503,149120,good,dog,1
/refined_masks/mask_images3/mask_images2/149122-27508-1540735042-32-2cd066b9-7ebf-44d8-9649-2b87a38c7475.npy,27508,149122,good,dog,1
/refined_masks/mask_images3/mask_images2/149123-27505-1540734861-93-abbey-face.npy,27505,149123,good,human,1
/refined_masks/mask_images3/mask_images2/149123-27507-1540734953-9-lucy-sock2.npy,27507,149123,good,dog,1
/refined_masks/mask_images3/mask_images2/149124-27509-1540735156-42-f25a6c90-ca25-4e92-a711-3c1bd21ed69d.npy,27509,149124,bad,cat,1
/refined_masks/mask_images3/mask_images2/149126-27512-1540735658-10-f374940e-cd25-46fc-95ad-48eacbbe62d2.npy,27512,149126,good,dog,1
/refined_masks/mask_images3/mask_images2/149129-27519-1540735892-42-f8d14535-0611-44fa-a731-4139585d0fa8.npy,27519,149129,good,dog,1
/refined_masks/mask_images3/mask_images2/149129-27520-1540736050-27-52b8dfdc-0ae7-4e89-a373-fa09dd3b7e8a.npy,27520,149129,good,dog,1
/refined_masks/mask_images3/mask_images2/149130-27522-1540735149-97-44343881-50a6-40f6-a2a2-d239eefa2d3b.npy,27522,149130,good,dog,1
/refined_masks/mask_images3/mask_images2/149130-27523-1540735235-12-9c2a26fd-1ab6-4bad-80ea-caba7dddb6c1.npy,27523,149130,good,dog,1
/refined_masks/mask_images3/mask_images2/149130-27526-1540735640-53-d13f282c-c51f-4033-82bd-71d95eb5b340.npy,27526,149130,good,dog,1
/refined_masks/mask_images3/mask_images2/149131-27527-1540736139-6-38cb7e1d-679a-4206-be21-02a1416575f2.npy,27527,149131,bad,dog,1
/refined_masks/mask_images3/mask_images2/149131-27528-1540736175-96-0dc8e1b4-ae16-4700-90bc-150ed7bffe00.npy,27528,149131,bad,dog,1
/refined_masks/mask_images3/mask_images2/149132-27529-1540736149-71-d5c5232b-3620-4e4d-b34a-345f17bd7f0d.npy,27529,149132,good,dog,1
/refined_masks/mask_images3/mask_images2/149134-27531-1540736572-24-300-1-2.npy,27531,149134,good,human,1
/refined_masks/mask_images3/mask_images2/149135-27532-1540735671-7-obear.npy,27532,149135,good,cat,1
/refined_masks/mask_images3/mask_images2/149136-27535-1540736783-62-9b52a591-4346-4a38-b5be-45f74787229e.npy,27535,149136,good,dog,1
/refined_masks/mask_images3/mask_images2/149138-27538-1540737732-72-russell-1-of-1.npy,27538,149138,good,dog,1
/refined_masks/mask_images3/mask_images2/149142-27543-1540738026-46-bella-listening-2.npy,27543,149142,bad,dog,1
/refined_masks/mask_images3/mask_images2/149143-27544-1540737104-31-charlie.npy,27544,149143,good,dog,1
/refined_masks/mask_images3/mask_images2/149145-27548-1540738694-81-633f5ddc-179a-4f88-ad8d-ca77d737bb69.npy,27548,149145,good,dog,1
/refined_masks/mask_images3/mask_images2/149146-27549-1540738411-52-25cde195-b5ec-4f77-9c68-1ed7393f61f3.npy,27549,149146,good,dog,1
/refined_masks/mask_images3/mask_images2/149146-27550-1540738455-2-31bf6d39-1b3b-4930-b44d-dbd52583c49d.npy,27550,149146,bad,cat,1
/refined_masks/mask_images3/mask_images2/149146-27551-1540738721-83-5568ee20-44bc-4af0-9edb-89baf0fd83c0.npy,27551,149146,good,dog,1
/refined_masks/mask_images3/mask_images2/149147-27553-1540738860-41-143f17b6-9be3-43a7-aa2e-529f71a8b82b.npy,27553,149147,good,cat,1
/refined_masks/mask_images3/mask_images2/149151-27557-1540739463-38-libby.npy,27557,149151,good,dog,1
/refined_masks/mask_images3/mask_images2/149151-27558-1540739522-22-libby.npy,27558,149151,good,dog,1
/refined_masks/mask_images3/mask_images2/149152-27562-1540739649-94-img-2416.npy,27562,149152,bad,dog,1
/refined_masks/mask_images3/mask_images2/149155-27565-1540740528-70-697b244d-8215-4213-8143-ff04040a2e6d.npy,27565,149155,good,dog,1
/refined_masks/mask_images3/mask_images2/149155-27566-1540740653-25-cb35e327-2ce3-46f5-92b2-704a1ef7ff96.npy,27566,149155,good,dog,1
/refined_masks/mask_images3/mask_images2/149159-27569-1540740986-22-img-1189.npy,27569,149159,good,dog,1
/refined_masks/mask_images3/mask_images2/149161-27572-1540741222-55-acd161a7-5322-4ebd-933e-e928df257c83.npy,27572,149161,good,human,1
/refined_masks/mask_images3/mask_images2/149162-27574-1540740884-93-rusty-socks-2.npy,27574,149162,good,dog,1
/refined_masks/mask_images3/mask_images2/149162-27575-1540741085-72-img-4012.npy,27575,149162,bad,dog,1
/refined_masks/mask_images3/mask_images2/149162-27576-1540741115-4-img-4012.npy,27576,149162,bad,dog,1
/refined_masks/mask_images3/mask_images2/149164-27579-1540741711-14-a4a9fb1d-a58a-4142-a228-7902e22c680a.npy,27579,149164,okay,dog,1
/refined_masks/mask_images3/mask_images2/149166-27580-1540741663-4-34da2cfe-ca29-440f-a478-eeff61b3130e.npy,27580,149166,bad,dog,1
/refined_masks/mask_images3/mask_images2/149167-27583-1540741846-53-d831edc6-476e-46e2-be22-68fe64a0626a.npy,27583,149167,good,dog,1
/refined_masks/mask_images3/mask_images2/149170-27592-1540740879-91-dsc-0009.npy,27592,149170,good,dog,1
/refined_masks/mask_images3/mask_images2/149176-27600-1540742602-87-img-1181.npy,27600,149176,good,cat,1
/refined_masks/mask_images3/mask_images2/149176-27601-1540742640-91-img-1181.npy,27601,149176,good,cat,1
/refined_masks/mask_images3/mask_images2/149177-27602-1540742724-24-2e8bd044-c60e-4ac1-b174-d0bdf5021d42.npy,27602,149177,good,dog,1
/refined_masks/mask_images3/mask_images2/149178-27603-1540742071-5-img-1146-edit.npy,27603,149178,good,human,1
/refined_masks/mask_images3/mask_images2/149181-27609-1540742843-69-dsc-0018.npy,27609,149181,good,dog,1
/refined_masks/mask_images3/mask_images2/149181-27610-1540743168-24-dsc-0162-0001.npy,27610,149181,good,dog,1
/refined_masks/mask_images3/mask_images2/149182-27612-1540743122-55-2825b29c-def7-49f0-9737-e3876beb8e88.npy,27612,149182,good,dog,1
/refined_masks/mask_images3/mask_images2/149183-27613-1540743715-7-picsart-04-01-053400.npy,27613,149183,good,human,1
/refined_masks/mask_images3/mask_images2/149184-27617-1540743594-35-3ee48699-bd0c-4afd-a39f-03699539b300.npy,27617,149184,good,dog,1
/refined_masks/mask_images3/mask_images2/149185-27616-1540743709-53-828e4137-640d-44cd-8842-e097ff218a35.npy,27616,149185,good,dog,1
/refined_masks/mask_images3/mask_images2/149186-27618-1540743127-90-fullsizer.npy,27618,149186,good,human,1
/refined_masks/mask_images3/mask_images2/149187-27620-1540743300-44-5b2f1850-a6ab-4186-b5e1-eb865c37cf46.npy,27620,149187,bad,dog,1
/refined_masks/mask_images3/mask_images2/149187-27622-1540743707-68-be997422-02dc-473b-98fa-f99b42447afd.npy,27622,149187,okay,dog,1
/refined_masks/mask_images3/mask_images2/149188-27623-1540743798-64-374b4feb-8d07-4a6f-8de2-7496fb1996d1.npy,27623,149188,good,cat,1
/refined_masks/mask_images3/mask_images2/149189-27624-1540744224-68-8023d026-11e4-41ff-89f5-7bcd256e99f8.npy,27624,149189,good,human,1
/refined_masks/mask_images3/mask_images2/149190-27625-1540744571-34-socks1.npy,27625,149190,bad,human,1
/refined_masks/mask_images3/mask_images2/149191-27626-1540744225-67-da0e8a9e-1aad-4bc4-a71b-ea0a8884bc0b.npy,27626,149191,good,dog,1
/refined_masks/mask_images3/mask_images2/149192-27628-1540744146-80-sato.npy,27628,149192,good,cat,1
/refined_masks/mask_images3/mask_images2/149195-27633-1540745203-7-vino.npy,27633,149195,good,cat,1
/refined_masks/mask_images3/mask_images2/149196-27634-1540744906-66-img-4640-2.npy,27634,149196,good,dog,1
/refined_masks/mask_images3/mask_images2/149196-27636-1540745024-22-img-1622-2.npy,27636,149196,good,dog,1
/refined_masks/mask_images3/mask_images2/149199-27640-1540744922-32-waffule.npy,27640,149199,good,dog,1
/refined_masks/mask_images3/mask_images2/149204-27645-1540745515-75-img-3186.npy,27645,149204,bad,dog,1
/refined_masks/mask_images3/mask_images2/149205-27648-1540745561-49-6a25c7c5-0152-4427-b13c-b5377b88dbba.npy,27648,149205,good,dog,1
/refined_masks/mask_images3/mask_images2/149205-27649-1540745626-5-90a0c7cf-c1a9-4319-81ea-9263464607b9.npy,27649,149205,good,dog,1
/refined_masks/mask_images3/mask_images2/149207-27653-1540645913-77-img-7406-2.npy,27653,149207,good,dog,1
/refined_masks/mask_images3/mask_images2/149207-27654-1540746153-18-img-7406-3.npy,27654,149207,good,dog,1
/refined_masks/mask_images3/mask_images2/149209-27656-1540745959-32-ford.npy,27656,149209,good,dog,1
/refined_masks/mask_images3/mask_images2/149209-27657-1540746212-72-marcus1.npy,27657,149209,good,human,1
/refined_masks/mask_images3/mask_images2/149215-27663-1540747239-97-img-0471.npy,27663,149215,good,dog,1
/refined_masks/mask_images3/mask_images2/149216-27666-1540699800-50-screenshot-20181027-215709-facebook.npy,27666,149216,okay,dog,1
/refined_masks/mask_images3/mask_images2/149218-27669-1540747816-75-dsc00003.npy,27669,149218,good,dog,1
/refined_masks/mask_images3/mask_images2/149218-27670-1540747951-93-fungus.npy,27670,149218,good,dog,1
/refined_masks/mask_images3/mask_images2/149219-27671-1540747968-62-img-1194-2.npy,27671,149219,bad,dog,3
/refined_masks/mask_images3/mask_images2/149219-27672-1540748049-76-img-1194-2.npy,27672,149219,bad,dog,3
/refined_masks/mask_images3/mask_images2/149223-27677-1540748719-50-162fe923-9345-4af2-b98b-b1286697949b.npy,27677,149223,bad,dog,1
/refined_masks/mask_images3/mask_images2/149228-27685-1540749408-51-20181028-125327.npy,27685,149228,bad,dog,1
/refined_masks/mask_images3/mask_images2/149229-27683-1540749609-11-64c57800-58dd-4100-82fd-008f4dd5d769.npy,27683,149229,okay,dog,1
/refined_masks/mask_images3/mask_images2/149231-27687-1540750018-71-4b868e18-8cec-43eb-91b9-d87bb34026c6.npy,27687,149231,good,dog,1
/refined_masks/mask_images3/mask_images2/149232-27689-1540750612-79-943efd5e-c163-49df-811c-e19202fc3bfb.npy,27689,149232,good,dog,1
/refined_masks/mask_images3/mask_images2/149233-27690-1540750435-15-img-0051.npy,27690,149233,good,dog,1
/refined_masks/mask_images3/mask_images2/149235-27696-1540750437-45-7ac46055-ed0d-4339-814a-d351d98fccb7.npy,27696,149235,okay,human,1
/refined_masks/mask_images3/mask_images2/149236-27692-1540750682-80-3a4ae942-ccfa-457c-9070-7e46fae7f3d1.npy,27692,149236,good,dog,1
/refined_masks/mask_images3/mask_images2/149237-27694-1540750542-89-img-9103.npy,27694,149237,bad,dog,1
/refined_masks/mask_images3/mask_images2/149239-27700-1540750989-0-jenn.npy,27700,149239,good,dog,1
/refined_masks/mask_images3/mask_images2/149240-27703-1540750825-95-img-2225.npy,27703,149240,good,dog,1
/refined_masks/mask_images3/mask_images2/149240-27705-1540750884-97-img-2306.npy,27705,149240,bad,dog,1
/refined_masks/mask_images3/mask_images2/149240-27707-1540751070-8-img-2358.npy,27707,149240,good,dog,1
/refined_masks/mask_images3/mask_images2/149245-27711-1540751302-35-marms.npy,27711,149245,good,cat,1
/refined_masks/mask_images3/mask_images2/149249-27714-1540752023-1-3b14a59d-21c8-4f40-a6ec-e082baf4c3ae.npy,27714,149249,good,human,1
/refined_masks/mask_images3/mask_images2/149252-27717-1540752787-87-img-4444.npy,27717,149252,good,dog,1
/refined_masks/mask_images3/mask_images2/149254-27722-1540754104-62-mudge.npy,27722,149254,bad,dog,1
/refined_masks/mask_images3/mask_images2/149256-27724-1540754110-88-d1a1ae6b-d1a3-4aff-bf52-12eb1b72086b.npy,27724,149256,good,dog,1
/refined_masks/mask_images3/mask_images2/149257-27727-1540754018-87-arlene-dog.npy,27727,149257,good,dog,1
/refined_masks/mask_images3/mask_images2/149257-27728-1540754042-85-arlene-dog.npy,27728,149257,good,dog,1
/refined_masks/mask_images3/mask_images2/149259-27730-1540754318-75-8690e3ef-94e2-4f75-9b52-6e762f2b2c5c.npy,27730,149259,good,dog,1
/refined_masks/mask_images3/mask_images2/149262-27733-1540754705-25-kelly-dog.npy,27733,149262,good,dog,1
/refined_masks/mask_images3/mask_images2/149263-27735-1540754752-6-55cfe116-8cab-41db-98f7-7cdca0faf672.npy,27735,149263,good,dog,1
/refined_masks/mask_images3/mask_images2/149264-27736-1540754733-65-dgm4jm7mskaiqglq7o31q.npy,27736,149264,good,cat,1
/refined_masks/mask_images3/mask_images2/149265-27738-1540754870-11-d8f2d6c0-6bc0-4fbf-bb0b-0a93827fd0bf.npy,27738,149265,bad,human,1
/refined_masks/mask_images3/mask_images2/149266-27737-1540754963-78-loki.npy,27737,149266,bad,dog,1
/refined_masks/mask_images3/mask_images2/149268-27742-1540752761-29-dsc-0089.npy,27742,149268,good,dog,1
/refined_masks/mask_images3/mask_images2/149268-27743-1540755108-40-img-0245.npy,27743,149268,bad,dog,1
/refined_masks/mask_images3/mask_images2/149270-27746-1540754860-68-1f62f352-5743-4ec1-a411-d279a50885bf.npy,27746,149270,good,dog,1
/refined_masks/mask_images3/mask_images2/149270-27747-1540754874-12-6c78a567-0f97-4600-8a00-f933cd273e54.npy,27747,149270,good,dog,1
/refined_masks/mask_images3/mask_images2/149270-27748-1540754916-4-d50ac276-643b-4d01-b261-ce8fd787c13a.npy,27748,149270,good,dog,4
/refined_masks/mask_images3/mask_images2/149271-27750-1540755274-42-68770d55-a65f-4036-99ba-8d2a0d7f861c.npy,27750,149271,good,human,1
/refined_masks/mask_images3/mask_images2/149274-27752-1540755353-97-93c4fe9e-8aea-42e7-9ec0-943e66e80e87.npy,27752,149274,good,dog,1
/refined_masks/mask_images3/mask_images2/149275-27753-1540755194-39-20171002-213545.npy,27753,149275,good,cat,1
/refined_masks/mask_images3/mask_images2/149279-27756-1540755454-43-0f3ce89d-693f-4622-8ad2-778d26382377.npy,27756,149279,good,dog,1
/refined_masks/mask_images3/mask_images2/149280-27758-1540755499-32-20180612-200513.npy,27758,149280,bad,dog,1
/refined_masks/mask_images3/mask_images2/149282-27762-1540754921-47-134572f1-e481-4c6d-9ecb-9ec3c710d234.npy,27762,149282,bad,human,1
/refined_masks/mask_images3/mask_images2/149283-27760-1540755757-85-7d54e92d-2bf8-4032-a1fa-5423a10a262b.npy,27760,149283,good,dog,1
/refined_masks/mask_images3/mask_images2/149283-27761-1540755915-23-4f50dc97-4d63-4655-864d-456f1403fd84.npy,27761,149283,bad,dog,1
/refined_masks/mask_images3/mask_images2/149286-27766-1540756637-63-ec1233eb-bb6e-48dd-a63d-6ca534926691.npy,27766,149286,okay,dog,1
/refined_masks/mask_images3/mask_images2/149289-27769-1540756526-19-9c0d5510-187c-49ab-9d9a-8de8ae2218e2.npy,27769,149289,good,human,1
/refined_masks/mask_images3/mask_images2/149289-27770-1540756580-78-eac20788-cf85-4b72-bf83-c45cf58d1c27.npy,27770,149289,good,human,1
/refined_masks/mask_images3/mask_images2/149289-27771-1540756651-53-2db3d301-5f82-429a-8ba0-40cde28a96f5.npy,27771,149289,good,human,1
/refined_masks/mask_images3/mask_images2/149291-27773-1540757134-89-580301ec-eece-4dff-82e1-e7f2c2233af9.npy,27773,149291,good,human,1
/refined_masks/mask_images3/mask_images2/149292-27774-1540757538-13-0c43fef8-4b44-4950-b6b0-e9e06f43e670.npy,27774,149292,okay,dog,1
/refined_masks/mask_images3/mask_images2/149293-27775-1540757483-71-img-0779.npy,27775,149293,good,human,1
/refined_masks/mask_images3/mask_images2/149298-27779-1540756323-20-d27c62dd-404a-4905-82bd-823d9edd42e6.npy,27779,149298,bad,human,1
/refined_masks/mask_images3/mask_images2/149300-27785-1540758794-15-16776.npy,27785,149300,good,dog,1
/refined_masks/mask_images3/mask_images2/149301-27786-1540758655-69-8cda3af6-151c-4391-867f-c707286c1ad9-o-2.npy,27786,149301,bad,human,1
/refined_masks/mask_images3/mask_images2/149303-27788-1540758759-80-beb4d4bb-d9e8-4358-a3b8-cf9f46d7e2d4.npy,27788,149303,good,dog,1
/refined_masks/mask_images3/mask_images2/149304-27791-1540758331-40-171c7d78-49ca-4ce5-a368-41b9518a042d.npy,27791,149304,good,dog,1
/refined_masks/mask_images3/mask_images2/149308-27795-1540758930-25-4bba67be-80e8-4efe-bbfc-3e04e1398855.npy,27795,149308,okay,cat,1
/refined_masks/mask_images3/mask_images2/149308-27796-1540759003-45-de8b1ea6-4260-4d39-9a2b-301cbb6b96f2.npy,27796,149308,good,cat,1
/refined_masks/mask_images3/mask_images2/149309-27797-1540759460-34-screenshot-20181014-185533-gallery.npy,27797,149309,good,human,1
/refined_masks/mask_images3/mask_images2/149311-27799-1540759626-29-c4db8fa1-bfc0-41f6-8095-aa3bb9004dca.npy,27799,149311,good,dog,1
/refined_masks/mask_images3/mask_images2/149311-27800-1540759804-84-85499e43-2aa5-47bb-b284-dc85cdf41c03.npy,27800,149311,bad,dog,1
/refined_masks/mask_images3/mask_images2/149312-27802-1540758821-23-img-1324.npy,27802,149312,good,human,1
/refined_masks/mask_images3/mask_images2/149312-27803-1540759639-34-img-2094.npy,27803,149312,good,human,1
/refined_masks/mask_images3/mask_images2/149313-27804-1540760004-8-lyra-xmas.npy,27804,149313,good,dog,1
/refined_masks/mask_images3/mask_images2/149320-27814-1540760765-0-resized-20180820-230243-5919.npy,27814,149320,good,dog,1
/refined_masks/mask_images3/mask_images2/149321-27817-1540761270-65-45052768-191785438409311-4001096296348778496-n.npy,27817,149321,good,dog,1
/refined_masks/mask_images3/mask_images2/149321-27819-1540761034-21-15874999-10209997163039237-4824396397699188899-o.npy,27819,149321,good,dog,1
/refined_masks/mask_images3/mask_images2/149322-27821-1540761191-18-dsc-0124.npy,27821,149322,good,dog,1
/refined_masks/mask_images3/mask_images2/149323-27823-1540760992-21-0eac90e6-f3df-4922-9ddb-ceca73d3aa20.npy,27823,149323,good,cat,1
/refined_masks/mask_images3/mask_images2/149327-27828-1540761979-24-img-1100.npy,27828,149327,good,dog,1
/refined_masks/mask_images3/mask_images2/149327-27829-1540762055-55-img-1100.npy,27829,149327,good,dog,1
/refined_masks/mask_images3/mask_images2/149328-27832-1540762199-69-bt-at-bitely.npy,27832,149328,good,human,1
/refined_masks/mask_images3/mask_images2/149332-27839-1540759524-4-1378696-10101274310268805-1183322942-n.npy,27839,149332,bad,dog,1
/refined_masks/mask_images3/mask_images2/149332-27840-1540762770-20-screen-shot-2018-10-16-at-72307-pm.npy,27840,149332,good,cat,1
/refined_masks/mask_images3/mask_images2/149333-27842-1540762354-51-screenshot-20181027-145753.npy,27842,149333,bad,dog,1
/refined_masks/mask_images3/mask_images2/149333-27844-1540762656-41-screenshot-20181027-145221.npy,27844,149333,good,dog,1
/refined_masks/mask_images3/mask_images2/149334-27846-1540762888-93-7f2542a2-3636-440b-bad5-d8c1f1fd5b2a.npy,27846,149334,good,human,1
/refined_masks/mask_images3/mask_images2/149335-27847-1540760531-14-oly-socks.npy,27847,149335,bad,dog,1
/refined_masks/mask_images3/mask_images2/149335-27848-1540761275-14-oly-socks.npy,27848,149335,bad,dog,1
/refined_masks/mask_images3/mask_images2/149335-27849-1540761476-55-oly-socks.npy,27849,149335,bad,dog,1
/refined_masks/mask_images3/mask_images2/149335-27850-1540763167-94-oly-socks.npy,27850,149335,bad,dog,1
/refined_masks/mask_images3/mask_images2/149336-27852-1540763295-35-oliver.npy,27852,149336,bad,dog,1
/refined_masks/mask_images3/mask_images2/149337-27851-1540763273-83-img958435.npy,27851,149337,good,dog,1
/refined_masks/mask_images3/mask_images2/149342-27861-1540764143-2-ec0f260c-f44d-4034-a1a4-0a990fc4706c.npy,27861,149342,good,dog,1
